,Label,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
0,1,-0.06476594423194562,0.4712922244890425,-0.2045685364672397,-0.16957820688063205,-0.08543022065185915,0.01354867563186397,-0.022982464878446202,-0.04090757246098124,0.07033385399605374,-0.01215237404306493,-0.019850781444756938,0.04796492492602039,0.11068145327895185,-0.0421649027442474,-0.13084364836950121,0.007102942681684422,-0.026385011477810846
1,1,0.02431556244874818,0.26548038274328356,0.38461002195904603,-0.09343672482169073,-0.005897502971380511,0.149599820443876,0.12426545161368856,0.11549968949940001,0.08128561540229694,-0.06170612110223027,-0.14261350251042115,-0.04761408745182738,-0.019781976873750676,-0.08089844894281584,-0.11207412139218483,-0.09904777836180191,-0.03216448427043489
2,1,0.6551196641908288,0.22176949844914698,0.15081258749159296,-0.026695686260786024,0.0059356454034157,-0.029754363911711254,-0.06382475171956407,-0.14537664882556423,0.011867667384795427,0.04009412041277834,0.15269561033613824,0.03986525777297377,-0.03985410546393943,-0.03531797260831585,0.03163242545991517,-0.024118902166602608,-0.04456051556528474
3,1,-0.6020649068478604,0.08095468247722258,0.017394009512434562,0.20324333329825112,-0.01017913022020248,0.003574485587102054,-0.08780209522676367,0.09218337916458147,-0.03496866318781733,0.10029597959355675,0.015461187123998453,-0.046857229460903614,-0.03840534077583542,0.06424408418238696,-0.059819031278863,0.003910451049968205,0.009850398459605017
4,1,-0.17647289065355728,-0.6825023462467311,0.17094704057244967,0.11497242138843149,-0.41801644698460416,-0.004454313667204437,0.30876761306222433,-0.004919449356943309,-0.06220545384292646,-0.060694162187109525,-0.058437860744030276,-0.09845700107566845,-0.05159824641121788,0.05772878718880889,0.047643532124802046,-0.03385691172914689,0.06702136098020234
5,1,0.6854117156406054,-0.48873243422092266,-0.05050284842853467,-0.21819077321354077,-0.035820611454863496,-0.0450559507766748,-0.2124662917567744,0.08907857295643826,0.07733502876943381,-0.10810367490331278,0.03201274714943988,0.16585620988168473,0.01971643195597212,-0.06662903215353845,0.02548070813287562,-0.019807735921106455,0.060563991875668785
6,1,0.4337008948001543,0.2186350148744192,0.21162736211699587,-0.15178721752891083,0.411019977721844,-0.11566143672930952,-0.020246064206311375,-0.04827414323531924,0.10451416295762592,-0.10199995928554892,0.056037302375430906,-0.03614678219812291,0.04337218836612007,0.06382094725862127,-0.06258793873705912,-0.07421850481553459,0.07270800136478552
7,1,-0.33234544058952864,-0.09370553702461387,-0.17642619143029398,0.0850628292202898,-0.0625721112929047,0.019992157580742756,-0.06615763646709241,0.010792019991002383,-0.03843742973248531,-0.021222955077534477,0.017377337856456457,0.007974018902135602,0.023043456660659198,0.03682348710086874,-0.08461868705276354,0.003897049136959652,0.030829458609242605
8,1,-0.29559141815163903,-0.08296511623841349,0.12274421369288896,0.009382962147438265,0.013986957916079349,-0.0715122520122371,0.12174975123369369,-0.04615785729849664,-0.025424090208106247,-0.018979863572086572,-0.03889199788944525,0.023023193341157922,0.002632117004640415,-0.08400251368311933,0.04001220333645646,-0.02241976658683481,-0.036716047150356756
9,1,-0.07918134333047613,0.2143487423283836,-0.021533762189350093,0.08717170516676498,0.019035510196160402,-0.069116943296288,-0.0938604449558257,0.22164218862328522,0.08249404149500805,-0.025727264886931507,-0.04847991539786691,-0.0853673249548237,0.011403522448551912,0.03484789618114787,-0.023740993474705808,-0.0587684594011985,0.012034382160875871
